,Lat,Lon,FRP,Confidence,DNFlag,DT,DS,t,Event_ID
11502,35.98435,-99.19602,0.6,N,N,0.38414458578075983,0.3610638276757992,2014-04-03 00:00:00,OK3598009917020140403
11503,35.98241,-99.20528,1.37,N,N,0.3841297631028279,0.36105728482900745,2014-04-03 00:00:00,OK3598009917020140403
11504,35.98279,-99.19929,12.56,L,D,0.3990212236139268,0.3675566243229359,2014-04-04 12:00:00,OK3598009917020140403
11505,35.96119,-99.1479,56.53,N,D,0.481008082173987,0.4821359092388433,2014-04-18 12:00:00,OK3598009917020140403
11506,43.15878,-111.96934,9.6,H,D,0.47155030101418927,0.6424977279928361,2014-06-13 12:00:00,ID4316011199620140613
11507,43.16039,-111.96405,9.6,N,D,0.47122204162113834,0.6423170744480632,2014-06-13 12:00:00,ID4316011199620140613
11508,43.161,-111.98335,17.87,H,D,0.47220817315174657,0.6428594815273868,2014-06-13 12:00:00,ID4316011199620140613
11509,43.16596,-111.96707,9.6,N,D,0.47122204162113834,0.6423170744480632,2014-06-13 12:00:00,ID4316011199620140613
11510,43.16431,-111.97251,9.6,N,D,0.47155030101418927,0.6424977279928361,2014-06-13 12:00:00,ID4316011199620140613
11511,43.16265,-111.97794,17.87,N,D,0.4718790112175469,0.6426785302857883,2014-06-13 12:00:00,ID4316011199620140613
11512,43.15862,-111.97733,21.27,H,D,0.5632438038563196,0.5169590141443888,2014-06-13 12:00:00,ID4316011199620140613
11513,43.15961,-111.96294,42.25,N,D,0.5641772460274774,0.5173338121044494,2014-06-13 12:00:00,ID4316011199620140613
11514,43.15911,-111.97013,21.27,N,D,0.5637101192770954,0.5171463035348869,2014-06-13 12:00:00,ID4316011199620140613
11515,43.1668,-111.9988,6.89,N,D,0.561849706067194,0.5163984574792728,2014-06-13 12:00:00,ID4316011199620140613
11516,43.15803,-111.97796,28.91,H,D,0.5637101192770954,0.5171463035348869,2014-06-13 12:00:00,ID4316011199620140613
11517,43.15893,-111.96355,34.19,N,D,0.564645186067429,0.5175215402111903,2014-06-13 12:00:00,ID4316011199620140613
11518,43.15848,-111.97075,34.19,N,D,0.5641772460274774,0.5173338121044494,2014-06-13 12:00:00,ID4316011199620140613
11519,43.16632,-111.9995,9.41,N,D,0.5623135991954921,0.516585091472511,2014-06-13 12:00:00,ID4316011199620140613
11520,43.16438,-111.98086,1.62,N,N,0.40616238162445023,0.37062229507345473,2014-06-14 00:00:00,ID4316011199620140613
11521,47.10146,-108.73434,8.75,H,D,0.3848302401803654,0.3613663179476711,2014-08-19 12:00:00,MT4711110877720140819
11522,47.10071,-108.73936,4.54,N,D,0.38481206553845093,0.3613583039508083,2014-08-19 12:00:00,MT4711110877720140819
11523,47.1055,-108.73038,42.87,N,D,0.3848486169148889,0.3613744208284916,2014-08-19 12:00:00,MT4711110877720140819
11524,47.10474,-108.7354,42.87,N,D,0.3848302401803654,0.3613663179476711,2014-08-19 12:00:00,MT4711110877720140819
11525,47.10398,-108.74043,41.41,L,D,0.38481206553845093,0.3613583039508083,2014-08-19 12:00:00,MT4711110877720140819
11526,47.10323,-108.74545,41.41,L,D,0.3847940929476892,0.3613503788270733,2014-08-19 12:00:00,MT4711110877720140819
11527,47.10248,-108.75047,31.01,L,D,0.38477632236708964,0.361342542565757,2014-08-19 12:00:00,MT4711110877720140819
11528,47.10727,-108.74148,41.41,H,D,0.38481206553845093,0.3613583039508083,2014-08-19 12:00:00,MT4711110877720140819
11529,47.10576,-108.75151,31.01,H,D,0.38477632236708964,0.361342542565757,2014-08-19 12:00:00,MT4711110877720140819
11530,47.10802,-108.73646,42.87,L,D,0.3848302401803654,0.3613663179476711,2014-08-19 12:00:00,MT4711110877720140819
11531,47.10651,-108.7465,41.41,L,D,0.3847940929476892,0.3613503788270733,2014-08-19 12:00:00,MT4711110877720140819
11532,47.105,-108.75654,31.01,L,D,0.3847587537561236,0.36133479515627015,2014-08-19 12:00:00,MT4711110877720140819
11533,47.10979,-108.74754,39.85,N,D,0.3847940929476892,0.3613503788270733,2014-08-19 12:00:00,MT4711110877720140819
11534,47.10904,-108.75256,5.04,N,D,0.38477632236708964,0.361342542565757,2014-08-19 12:00:00,MT4711110877720140819
11535,47.10828,-108.75758,5.04,N,D,0.3847587537561236,0.36133479515627015,2014-08-19 12:00:00,MT4711110877720140819
11536,47.10753,-108.7626,13.99,L,D,0.3847413870747288,0.36132713658814536,2014-08-19 12:00:00,MT4711110877720140819
11537,47.11054,-108.74252,39.85,L,D,0.38481206553845093,0.3613583039508083,2014-08-19 12:00:00,MT4711110877720140819
11538,47.11005,-108.76868,13.99,N,D,0.3847242222833061,0.3613195668510357,2014-08-19 12:00:00,MT4711110877720140819
11539,34.75512,-111.04574,119.44,N,D,0.4509713472559658,0.38915968844697924,2014-06-14 12:00:00,AZ3475611106120140614
11540,34.75993,-111.03648,95.53,H,D,0.4513627441223944,0.3893166023579474,2014-06-14 12:00:00,AZ3475611106120140614
11541,34.75931,-111.04142,119.44,H,D,0.45116685628796854,0.389238079780316,2014-06-14 12:00:00,AZ3475611106120140614
11542,34.75869,-111.04635,119.44,H,D,0.4509713472559658,0.38915968844697924,2014-06-14 12:00:00,AZ3475611106120140614
11543,34.75807,-111.05128,90.98,H,D,0.45077621642848914,0.38908142822489344,2014-06-14 12:00:00,AZ3475611106120140614
11544,34.75746,-111.05621,90.98,H,D,0.45058146320926745,0.3890032989813183,2014-06-14 12:00:00,AZ3475611106120140614
11545,34.76054,-111.03157,95.53,N,D,0.45155901135876975,0.3893952563132234,2014-06-14 12:00:00,AZ3475611106120140614
11546,34.75684,-111.06113,37.65,L,D,0.4503870870036504,0.38892530058381947,2014-06-14 12:00:00,AZ3475611106120140614
11547,34.76349,-111.0371,101.41,H,D,0.4513627441223944,0.3893166023579474,2014-06-14 12:00:00,AZ3475611106120140614
11548,34.76226,-111.04697,174.47,H,D,0.4509713472559658,0.38915968844697924,2014-06-14 12:00:00,AZ3475611106120140614
11549,34.76472,-111.02728,13.07,N,D,0.45175565859825784,0.3894740417798008,2014-06-14 12:00:00,AZ3475611106120140614
11550,34.76411,-111.03219,101.41,L,D,0.45155901135876975,0.3893952563132234,2014-06-14 12:00:00,AZ3475611106120140614
11551,34.76288,-111.04202,174.47,L,D,0.45116685628796854,0.389238079780316,2014-06-14 12:00:00,AZ3475611106120140614
11552,34.76164,-111.0519,49.21,L,D,0.45077621642848914,0.38908142822489344,2014-06-14 12:00:00,AZ3475611106120140614
11553,34.76102,-111.05684,49.21,L,D,0.45058146320926745,0.3890032989813183,2014-06-14 12:00:00,AZ3475611106120140614
11554,34.76645,-111.04267,174.47,H,D,0.45116685628796854,0.389238079780316,2014-06-14 12:00:00,AZ3475611106120140614
11555,34.76707,-111.03772,101.41,N,D,0.4513627441223944,0.3893166023579474,2014-06-14 12:00:00,AZ3475611106120140614
11556,34.76583,-111.04762,174.47,L,D,0.4509713472559658,0.38915968844697924,2014-06-14 12:00:00,AZ3475611106120140614
11557,34.76521,-111.05255,49.21,L,D,0.45077621642848914,0.38908142822489344,2014-06-14 12:00:00,AZ3475611106120140614
11558,34.75655,-111.05015,1.41,N,N,0.44491156221671146,0.3867196805933297,2014-06-15 00:00:00,AZ3475611106120140614
11559,34.75364,-111.05564,1.44,N,N,0.4450952565776203,0.3867939407193353,2014-06-15 00:00:00,AZ3475611106120140614
11560,46.46559,-116.89199,1.19,N,N,0.5239690506122595,0.5007892172879498,2014-07-27 00:00:00,ID4646411689620140727
11561,46.46058,-116.88715,5.65,N,N,0.523569772385952,0.5006206697572453,2014-07-27 00:00:00,ID4646411689620140727
11562,46.46189,-116.90712,1.18,N,N,0.5247695740906074,0.5011268815708325,2014-07-27 00:00:00,ID4646411689620140727
11563,46.46144,-116.90012,1.18,N,N,0.5243689840240335,0.5009579544631316,2014-07-27 00:00:00,ID4646411689620140727
11564,46.46101,-116.89359,5.65,N,N,0.5239690506122595,0.5007892172879498,2014-07-27 00:00:00,ID4646411689620140727
11565,46.45781,-116.91654,4.62,N,N,0.5251708222857593,0.5012959988997547,2014-07-27 00:00:00,ID4646411689620140727
11566,46.45602,-116.88925,5.65,N,N,0.523569772385952,0.5006206697572453,2014-07-27 00:00:00,ID4646411689620140727
11567,46.45734,-116.90927,1.18,N,N,0.5247695740906074,0.5011268815708325,2014-07-27 00:00:00,ID4646411689620140727
11568,46.45323,-116.91837,3.4,N,N,0.5251708222857593,0.5012959988997547,2014-07-27 00:00:00,ID4646411689620140727
11569,46.45103,-116.88481,2.75,N,N,0.5231711478802066,0.5004523115836336,2014-07-27 00:00:00,ID4646411689620140727
11570,46.46348,-116.8987,4.29,N,N,0.5239690506122595,0.5007892172879498,2014-07-27 00:00:00,ID4646411689620140727
11571,46.46255,-116.88568,6.05,N,N,0.5231711478802066,0.5004523115836336,2014-07-27 00:00:00,ID4646411689620140727
11572,46.46301,-116.89211,4.29,N,N,0.523569772385952,0.5006206697572453,2014-07-27 00:00:00,ID4646411689620140727
11573,46.45993,-116.91483,3.86,N,N,0.5247695740906074,0.5011268815708325,2014-07-27 00:00:00,ID4646411689620140727
11574,46.458,-116.88765,3.45,N,N,0.5231711478802066,0.5004523115836336,2014-07-27 00:00:00,ID4646411689620140727
11575,46.45941,-116.90751,3.86,N,N,0.5243689840240335,0.5009579544631316,2014-07-27 00:00:00,ID4646411689620140727
11576,46.45537,-116.91677,3.86,N,N,0.5247695740906074,0.5011268815708325,2014-07-27 00:00:00,ID4646411689620140727
11577,46.45346,-116.88971,3.45,N,N,0.5231711478802066,0.5004523115836336,2014-07-27 00:00:00,ID4646411689620140727
11578,46.453,-116.88331,3.45,N,N,0.5227731756345294,0.5002841424803866,2014-07-27 00:00:00,ID4646411689620140727
11579,46.45078,-116.91836,1.96,N,N,0.5247695740906074,0.5011268815708325,2014-07-27 00:00:00,ID4646411689620140727
11580,46.44844,-116.88512,0.96,N,N,0.5227731756345294,0.5002841424803866,2014-07-27 00:00:00,ID4646411689620140727
11581,46.44523,-116.9062,0.92,N,N,0.5239690506122595,0.5007892172879498,2014-07-27 00:00:00,ID4646411689620140727
11582,46.4411,-116.91422,9.78,N,N,0.5243689840240335,0.5009579544631316,2014-07-27 00:00:00,ID4646411689620140727
11583,46.46487,-116.88775,4.79,N,N,0.42473201218493134,0.6156774982115235,2014-07-27 00:00:00,ID4646411689620140727
11584,46.45893,-116.88896,4.38,N,N,0.42473201218493134,0.6156774982115235,2014-07-27 00:00:00,ID4646411689620140727
11585,46.45675,-116.88195,1.66,N,N,0.4249994386451615,0.6158370424086432,2014-07-27 00:00:00,ID4646411689620140727
11586,46.45075,-116.88297,1.66,N,N,0.4249994386451615,0.6158370424086432,2014-07-27 00:00:00,ID4646411689620140727
11587,46.45598,-116.92014,0.97,N,N,0.4233998529567484,0.6148815975382581,2014-07-27 00:00:00,ID4646411689620140727
11588,46.45436,-116.91493,0.97,N,N,0.4236656237411394,0.6150405354548937,2014-07-27 00:00:00,ID4646411689620140727
11589,46.4503,-116.92217,0.97,N,N,0.4233998529567484,0.6148815975382581,2014-07-27 00:00:00,ID4646411689620140727
11590,46.44125,-116.91338,1.25,N,N,0.42393172445310473,0.615199594333719,2014-07-27 00:00:00,ID4646411689620140727
11591,46.45414,-116.92064,0.85,N,N,0.4236656237411394,0.6150405354548937,2014-07-27 00:00:00,ID4646411689620140727
11592,46.43957,-116.91412,1.11,N,N,0.4241981556949456,0.6153587743214182,2014-07-27 00:00:00,ID4646411689620140727
11593,44.20827,-119.54022,12.97,N,D,0.3979897587673451,0.3671111304031948,2014-08-01 12:00:00,OR4426911945020140801
11594,44.20747,-119.54487,12.97,N,D,0.39806769836565953,0.3671448167853556,2014-08-01 12:00:00,OR4426911945020140801
11595,44.21158,-119.5413,26.97,N,D,0.3979897587673451,0.3671111304031948,2014-08-01 12:00:00,OR4426911945020140801
11596,44.26396,-119.43913,45.7,L,D,0.3962611036560777,0.3663629762420256,2014-08-01 12:00:00,OR4426911945020140801
11597,44.26642,-119.44523,37.15,N,D,0.39633372897865876,0.36639444712304586,2014-08-01 12:00:00,OR4426911945020140801
11598,44.26385,-119.48095,6.79,N,D,0.3968485302353731,0.3666174288975652,2014-08-01 12:00:00,OR4426911945020140801
11599,44.2622,-119.49069,7.87,N,D,0.39699768649493083,0.3666820025565383,2014-08-01 12:00:00,OR4426911945020140801
11600,44.26137,-119.49554,10.46,N,D,0.39707261055248444,0.36671443370974455,2014-08-01 12:00:00,OR4426911945020140801
11601,44.26715,-119.48212,6.79,N,D,0.3968485302353731,0.3666174288975652,2014-08-01 12:00:00,OR4426911945020140801
11602,44.26632,-119.48698,7.87,N,D,0.396922993116089,0.3666496676343746,2014-08-01 12:00:00,OR4426911945020140801
11603,44.2655,-119.49182,7.87,N,D,0.39699768649493083,0.3666820025565383,2014-08-01 12:00:00,OR4426911945020140801
11604,44.26468,-119.49669,10.46,N,D,0.39707261055248444,0.36671443370974455,2014-08-01 12:00:00,OR4426911945020140801
11605,44.27045,-119.48327,12.0,H,D,0.3968485302353731,0.3666174288975652,2014-08-01 12:00:00,OR4426911945020140801
11606,44.26881,-119.49296,22.11,N,D,0.39699768649493083,0.3666820025565383,2014-08-01 12:00:00,OR4426911945020140801
11607,44.26798,-119.49781,4.24,L,D,0.39707261055248444,0.36671443370974455,2014-08-01 12:00:00,OR4426911945020140801
11608,44.27329,-119.44054,2.19,N,N,0.4792265814444479,0.6466942241645306,2014-08-02 00:00:00,OR4426911945020140801
11609,44.26735,-119.44539,2.19,N,N,0.47956591962984546,0.6468785038353492,2014-08-02 00:00:00,OR4426911945020140801
11610,44.2672,-119.43863,2.19,N,N,0.4792265814444479,0.6466942241645306,2014-08-02 00:00:00,OR4426911945020140801
11611,44.26252,-119.49812,0.89,N,N,0.4822977587800898,0.6483582912384936,2014-08-02 00:00:00,OR4426911945020140801
11612,44.26128,-119.444,1.17,N,N,0.47956591962984546,0.6468785038353492,2014-08-02 00:00:00,OR4426911945020140801
11613,44.26113,-119.4379,1.17,N,N,0.4792265814444479,0.6466942241645306,2014-08-02 00:00:00,OR4426911945020140801
11614,44.25643,-119.49738,0.89,N,N,0.4822977587800898,0.6483582912384936,2014-08-02 00:00:00,OR4426911945020140801
11615,44.25571,-119.46542,2.3,N,N,0.4805867798959633,0.6474322657389914,2014-08-02 00:00:00,OR4426911945020140801
11616,44.26613,-119.44483,2.0,N,N,0.4792265814444479,0.6466942241645306,2014-08-02 00:00:00,OR4426911945020140801
11617,44.26595,-119.43829,2.33,N,N,0.47888771590546914,0.6465100979582513,2014-08-02 00:00:00,OR4426911945020140801
11618,44.26157,-119.49775,1.97,N,N,0.4819546038457133,0.6481727762481778,2014-08-02 00:00:00,OR4426911945020140801
11619,44.26004,-119.44367,2.0,N,N,0.4792265814444479,0.6466942241645306,2014-08-02 00:00:00,OR4426911945020140801
11620,44.25549,-119.497,1.19,N,N,0.4819546038457133,0.6481727762481778,2014-08-02 00:00:00,OR4426911945020140801
11621,44.2546,-119.46503,1.61,N,N,0.4802460178696803,0.6472475244117476,2014-08-02 00:00:00,OR4426911945020140801
11622,44.23103,-119.49025,0.75,N,N,0.48161192949009907,0.6479874164161057,2014-08-02 00:00:00,OR4426911945020140801
11623,44.21422,-119.54411,1.92,N,N,0.48436683697923366,0.6494746515022343,2014-08-02 00:00:00,OR4426911945020140801
11624,44.20812,-119.54361,1.98,N,N,0.48436683697923366,0.6494746515022343,2014-08-02 00:00:00,OR4426911945020140801
11625,44.20824,-119.54809,2.34,N,N,0.4847133842448495,0.6496612586090467,2014-08-02 00:00:00,OR4426911945020140801
11626,44.20802,-119.53938,1.98,N,N,0.4840207773825482,0.6492882010590105,2014-08-02 00:00:00,OR4426911945020140801
11627,44.27569,-119.43515,0.6,N,N,0.5461062735810642,0.5100009774736769,2014-08-02 00:00:00,OR4426911945020140801
11628,44.25865,-119.46706,2.6,N,N,0.5448000741931183,0.5094645587545964,2014-08-02 00:00:00,OR4426911945020140801
11629,44.25409,-119.44927,0.9,N,N,0.5461062735810642,0.5100009774736769,2014-08-02 00:00:00,OR4426911945020140801
11630,44.26239,-119.50136,1.65,N,N,0.5426377414967403,0.5085746211852902,2014-08-02 00:00:00,OR4426911945020140801
11631,44.21203,-119.54022,0.98,N,N,0.5417779019696395,0.5082200714254295,2014-08-02 00:00:00,OR4426911945020140801
11632,44.20797,-119.54394,0.98,N,N,0.5417779019696395,0.5082200714254295,2014-08-02 00:00:00,OR4426911945020140801
11633,44.21017,-119.54076,2.16,N,N,0.5422074595953329,0.5083972448203326,2014-08-02 00:00:00,OR4426911945020140801
11634,44.26588,-119.44675,11.95,N,D,0.7411767918689764,0.7645479329776236,2014-08-02 12:00:00,OR4426911945020140801
11635,44.32851,-119.46934,1.38,N,N,0.5061244232192547,0.4105022453452159,2014-08-03 00:00:00,OR4426911945020140801
11636,44.32079,-119.43227,1.13,N,N,0.5079333442897142,0.4111774653926272,2014-08-03 00:00:00,OR4426911945020140801
11637,44.32215,-119.45785,1.23,N,N,0.5067251206919394,0.4107266341971766,2014-08-03 00:00:00,OR4426911945020140801
11638,44.32086,-119.45164,1.23,N,N,0.5070263213037481,0.41083908497078986,2014-08-03 00:00:00,OR4426911945020140801
11639,44.31958,-119.44553,1.42,N,N,0.5073280913468129,0.41095170694363004,2014-08-03 00:00:00,OR4426911945020140801
11640,44.31831,-119.43941,1.42,N,N,0.5076304319610414,0.411064500341971,2014-08-03 00:00:00,OR4426911945020140801
11641,44.31704,-119.43337,1.13,N,N,0.5079333442897142,0.4111774653926272,2014-08-03 00:00:00,OR4426911945020140801
11642,44.31842,-119.45902,1.95,N,N,0.5067251206919394,0.4107266341971766,2014-08-03 00:00:00,OR4426911945020140801
11643,44.31713,-119.45287,1.95,N,N,0.5070263213037481,0.41083908497078986,2014-08-03 00:00:00,OR4426911945020140801
11644,44.31586,-119.44673,1.35,N,N,0.5073280913468129,0.41095170694363004,2014-08-03 00:00:00,OR4426911945020140801
11645,44.3237,-119.50341,0.73,N,N,0.5046325654351729,0.4099442534657037,2014-08-03 00:00:00,OR4426911945020140801
11646,44.31342,-119.45409,1.95,N,N,0.5070263213037481,0.41083908497078986,2014-08-03 00:00:00,OR4426911945020140801
11647,44.31214,-119.44798,1.35,N,N,0.5073280913468129,0.41095170694363004,2014-08-03 00:00:00,OR4426911945020140801
11648,44.30972,-119.45543,0.79,N,N,0.5070263213037481,0.41083908497078986,2014-08-03 00:00:00,OR4426911945020140801
11649,44.30602,-119.45677,0.79,N,N,0.5070263213037481,0.41083908497078986,2014-08-03 00:00:00,OR4426911945020140801
11650,44.31778,-119.5321,1.93,N,N,0.5034491737529339,0.4095009106572037,2014-08-03 00:00:00,OR4426911945020140801
11651,44.3165,-119.52596,2.33,N,N,0.5037441849017388,0.40961149302068844,2014-08-03 00:00:00,OR4426911945020140801
11652,44.29848,-119.43971,0.88,N,N,0.5079333442897142,0.4111774653926272,2014-08-03 00:00:00,OR4426911945020140801
11653,44.31411,-119.5335,1.93,N,N,0.5034491737529339,0.4095009106572037,2014-08-03 00:00:00,OR4426911945020140801
11654,44.29865,-119.4595,2.33,N,N,0.5070263213037481,0.41083908497078986,2014-08-03 00:00:00,OR4426911945020140801
11655,44.29625,-119.46706,1.48,N,N,0.5067251206919394,0.4107266341971766,2014-08-03 00:00:00,OR4426911945020140801
11656,44.29496,-119.46092,1.48,N,N,0.5070263213037481,0.41083908497078986,2014-08-03 00:00:00,OR4426911945020140801
11657,44.2924,-119.4487,1.54,N,N,0.5076304319610414,0.411064500341971,2014-08-03 00:00:00,OR4426911945020140801
11658,44.30677,-119.5363,2.49,N,N,0.5034491737529339,0.4095009106572037,2014-08-03 00:00:00,OR4426911945020140801
11659,44.30555,-119.53047,0.7,N,N,0.5037441849017388,0.40961149302068844,2014-08-03 00:00:00,OR4426911945020140801
11660,44.29002,-119.45634,1.54,N,N,0.5073280913468129,0.41095170694363004,2014-08-03 00:00:00,OR4426911945020140801
11661,44.28873,-119.45021,1.54,N,N,0.5076304319610414,0.411064500341971,2014-08-03 00:00:00,OR4426911945020140801
11662,44.28493,-119.43208,0.59,N,N,0.5085408886804512,0.4114039113608482,2014-08-03 00:00:00,OR4426911945020140801
11663,44.30313,-119.53784,3.79,N,N,0.5034491737529339,0.4095009106572037,2014-08-03 00:00:00,OR4426911945020140801
11664,44.2813,-119.43378,1.75,N,N,0.5085408886804512,0.4114039113608482,2014-08-03 00:00:00,OR4426911945020140801
11665,44.27998,-119.42745,1.75,N,N,0.5088455230460489,0.4115173927347518,2014-08-03 00:00:00,OR4426911945020140801
11666,44.2995,-119.53947,3.79,N,N,0.5034491737529339,0.4095009106572037,2014-08-03 00:00:00,OR4426911945020140801
11667,44.27635,-119.42918,1.75,N,N,0.5088455230460489,0.4115173927347518,2014-08-03 00:00:00,OR4426911945020140801
11668,44.29587,-119.54105,2.43,N,N,0.5034491737529339,0.4095009106572037,2014-08-03 00:00:00,OR4426911945020140801
11669,44.26921,-119.43314,4.54,N,N,0.5088455230460489,0.4115173927347518,2014-08-03 00:00:00,OR4426911945020140801
11670,44.26781,-119.42648,1.73,N,N,0.5091507337331805,0.41163104667365064,2014-08-03 00:00:00,OR4426911945020140801
11671,44.26567,-119.43522,2.08,N,N,0.5088455230460489,0.4115173927347518,2014-08-03 00:00:00,OR4426911945020140801
11672,44.26423,-119.4284,0.94,N,N,0.5091507337331805,0.41163104667365064,2014-08-03 00:00:00,OR4426911945020140801
11673,44.26339,-119.44328,2.08,N,N,0.5085408886804512,0.4114039113608482,2014-08-03 00:00:00,OR4426911945020140801
11674,44.26209,-119.43711,2.08,N,N,0.5088455230460489,0.4115173927347518,2014-08-03 00:00:00,OR4426911945020140801
11675,44.27998,-119.54092,2.53,N,N,0.5037441849017388,0.40961149302068844,2014-08-03 00:00:00,OR4426911945020140801
11676,44.27874,-119.53504,2.53,N,N,0.5040397531621286,0.409722244129554,2014-08-03 00:00:00,OR4426911945020140801
11677,44.25975,-119.44493,2.26,N,N,0.5085408886804512,0.4114039113608482,2014-08-03 00:00:00,OR4426911945020140801
11678,44.25843,-119.4387,2.26,N,N,0.5088455230460489,0.4115173927347518,2014-08-03 00:00:00,OR4426911945020140801
11679,44.25491,-119.45972,0.78,N,N,0.5079333442897142,0.4111774653926272,2014-08-03 00:00:00,OR4426911945020140801
11680,44.26784,-119.5398,0.55,N,N,0.5040397531621286,0.409722244129554,2014-08-03 00:00:00,OR4426911945020140801
11681,44.21331,-119.54306,3.91,N,N,0.5052276194396159,0.4101669404354475,2014-08-03 00:00:00,OR4426911945020140801
11682,44.21186,-119.53611,1.59,N,N,0.5055259898765164,0.41027853858827973,2014-08-03 00:00:00,OR4426911945020140801
11683,44.20825,-119.53786,3.55,N,N,0.5055259898765164,0.41027853858827973,2014-08-03 00:00:00,OR4426911945020140801
11684,44.20977,-119.54514,1.77,N,N,0.5052276194396159,0.4101669404354475,2014-08-03 00:00:00,OR4426911945020140801
11685,44.20469,-119.53981,3.55,N,N,0.5055259898765164,0.41027853858827973,2014-08-03 00:00:00,OR4426911945020140801
11686,44.20363,-119.53014,11.61,N,D,0.6098064012058889,0.5351546976576277,2014-08-03 12:00:00,OR4426911945020140801
11687,44.20831,-119.53255,11.61,N,D,0.6098064012058889,0.5351546976576277,2014-08-03 12:00:00,OR4426911945020140801
11688,44.21294,-119.53513,28.55,N,D,0.6098064012058889,0.5351546976576277,2014-08-03 12:00:00,OR4426911945020140801
11689,44.21606,-119.54343,28.55,N,D,0.6103564449729121,0.5353637695058376,2014-08-03 12:00:00,OR4426911945020140801
11690,44.26572,-119.43443,21.0,H,D,0.6016766002859844,0.5320490594720523,2014-08-03 12:00:00,OR4426911945020140801
11691,44.26721,-119.42871,21.0,N,D,0.6011425530710373,0.5318440261940434,2014-08-03 12:00:00,OR4426911945020140801
11692,44.27345,-119.42501,8.58,N,D,0.60060948383351,0.5316392415994957,2014-08-03 12:00:00,OR4426911945020140801
11693,44.27178,-119.43142,7.89,N,D,0.6011425530710373,0.5318440261940434,2014-08-03 12:00:00,OR4426911945020140801
11694,44.27794,-119.42796,8.58,N,D,0.60060948383351,0.5316392415994957,2014-08-03 12:00:00,OR4426911945020140801
11695,44.26339,-119.43359,21.45,N,D,0.6011425530710373,0.5318440261940434,2014-08-03 12:00:00,OR4426911945020140801
11696,44.26794,-119.43629,4.67,N,D,0.6011425530710373,0.5318440261940434,2014-08-03 12:00:00,OR4426911945020140801
11697,44.27568,-119.42706,22.08,N,D,0.6000773900610845,0.5314347052567564,2014-08-03 12:00:00,OR4426911945020140801
11698,44.274,-119.53297,11.93,N,D,0.6070714201912722,0.5341131656155728,2014-08-03 12:00:00,OR4426911945020140801
11699,44.27185,-119.54105,13.88,N,D,0.6076163934937031,0.5343209632252987,2014-08-03 12:00:00,OR4426911945020140801
11700,44.27834,-119.53661,11.93,N,D,0.6070714201912722,0.5341131656155728,2014-08-03 12:00:00,OR4426911945020140801
11701,44.27629,-119.5443,13.88,N,D,0.6076163934937031,0.5343209632252987,2014-08-03 12:00:00,OR4426911945020140801
11702,44.31974,-119.44001,32.25,N,D,0.5995462692501279,0.5312304167352921,2014-08-03 12:00:00,OR4426911945020140801
11703,44.31761,-119.44807,13.49,N,D,0.6000773900610845,0.5314347052567564,2014-08-03 12:00:00,OR4426911945020140801
11704,44.29421,-119.53677,5.73,N,D,0.6065274530861023,0.5339056215126022,2014-08-03 12:00:00,OR4426911945020140801
11705,44.29876,-119.5396,5.73,N,D,0.6065274530861023,0.5339056215126022,2014-08-03 12:00:00,OR4426911945020140801
11706,44.3274,-119.45094,10.94,L,D,0.6000773900610845,0.5314347052567564,2014-08-03 12:00:00,OR4426911945020140801
11707,44.31293,-119.50592,10.08,L,D,0.6038226194725008,0.5328716880912179,2014-08-03 12:00:00,OR4426911945020140801
11708,44.30529,-119.53495,9.81,N,D,0.6059844895677687,0.5336983304721432,2014-08-03 12:00:00,OR4426911945020140801
11709,44.32817,-119.46807,12.66,N,D,0.6011425530710373,0.5318440261940434,2014-08-03 12:00:00,OR4426911945020140801
11710,44.30988,-119.53764,9.81,N,D,0.6059844895677687,0.5336983304721432,2014-08-03 12:00:00,OR4426911945020140801
11711,44.31851,-119.52493,36.55,N,D,0.6049015628954466,0.5332845058076024,2014-08-03 12:00:00,OR4426911945020140801
11712,44.31662,-119.53215,34.89,N,D,0.6054425270349619,0.5334912920511166,2014-08-03 12:00:00,OR4426911945020140801
11713,44.32138,-119.53419,34.89,N,D,0.6054425270349619,0.5334912920511166,2014-08-03 12:00:00,OR4426911945020140801
11714,44.23859,-119.44611,6.31,N,D,0.4320712041838442,0.6200283454535368,2014-08-03 12:00:00,OR4426911945020140801
11715,44.26196,-119.42503,61.61,H,D,0.43345788429060345,0.62084401902008,2014-08-03 12:00:00,OR4426911945020140801
11716,44.26149,-119.44025,43.96,N,D,0.43290215908414215,0.6205173714371295,2014-08-03 12:00:00,OR4426911945020140801
11717,44.26777,-119.42451,61.61,N,D,0.43345788429060345,0.62084401902008,2014-08-03 12:00:00,OR4426911945020140801
11718,44.26755,-119.43187,61.61,N,D,0.43317984572343693,0.6206806320985219,2014-08-03 12:00:00,OR4426911945020140801
11719,44.26965,-119.54857,5.8,N,D,0.4271508880888511,0.6171177895935975,2014-08-03 12:00:00,OR4426911945020140801
11720,44.27557,-119.5439,5.8,N,D,0.4274213332167677,0.6172784344275232,2014-08-03 12:00:00,OR4426911945020140801
11721,44.29631,-119.4396,8.08,H,D,0.43262482371692684,0.6203542368797168,2014-08-03 12:00:00,OR4426911945020140801
11722,44.29647,-119.43453,8.08,N,D,0.43290215908414215,0.6205173714371295,2014-08-03 12:00:00,OR4426911945020140801
