UTC	Local	fline_area_km2	fperim_area_km2	nfp_area_km2	fline	fperim	nfp	u_mean	v_mean	ws_mean	wd_mean	d2m	lh	lw	m1	m10	m100	sp	t2m	tp	230evt	230fbfm13	230fbfm40	240roads_23	adj	asp2020	cbd	cbh	cc	ch	elev2020	slpd2020	mean_rh	vpd
2021-09-08 06:30:00	2021-09-07 22:30:00																																	
2021-09-08 07:00:00	2021-09-07 23:00:00							-1.059166	-0.109109	1.064771	84.118469	5.728052	48.886414	72.018623	6.521680	5.401972	5.143539	84702.742188	19.115839	0.000000													41.460226	1.295675
2021-09-08 07:30:00	2021-09-07 23:30:00																																	
2021-09-08 08:00:00	2021-09-08 00:00:00							-1.195490	-0.032785	1.195940	88.429108	6.243188	48.886414	72.018623	6.604242	5.517964	5.158651	84671.171875	18.532526	0.000000													44.560318	1.183149
2021-09-08 08:30:00	2021-09-08 00:30:00																																	
2021-09-08 09:00:00	2021-09-08 01:00:00							-0.850720	0.024064	0.851061	91.620285	6.597711	48.886414	72.018623	6.659793	5.626060	5.173895	84685.609375	17.969659	0.000000													47.305425	1.085537
2021-09-08 09:30:00	2021-09-08 01:30:00	4.500000	980.370000	12.510000	50.000000	10893.000000	139.000000																											
2021-09-08 10:00:00	2021-09-08 02:00:00							-1.006593	-0.231501	1.032871	77.048065	6.853571	48.886414	72.018623	6.591764	5.707100	5.187113	84640.453125	17.463892	0.000000													49.704976	1.003603
2021-09-08 10:30:00	2021-09-08 02:30:00																																	
2021-09-08 11:00:00	2021-09-08 03:00:00							-1.142064	-0.163268	1.153676	81.864182	6.985071	48.886414	72.018623	6.439693	5.759507	5.197890	84649.710938	17.042719	0.000000													51.510112	0.942149
2021-09-08 11:30:00	2021-09-08 03:30:00																																	
2021-09-08 12:00:00	2021-09-08 04:00:00							-1.579731	0.575082	1.681151	110.003418	6.950494	48.886414	72.018623	6.190028	5.775832	5.205160	84603.015625	16.693262	0.000000													52.539858	0.901924
2021-09-08 12:30:00	2021-09-08 04:30:00																																	
2021-09-08 13:00:00	2021-09-08 05:00:00							-1.714189	1.154125	2.066507	123.951508	6.647729	48.886414	72.018623	5.903099	5.761416	5.209184	84614.343750	16.492822	0.000000													52.116996	0.898438
2021-09-08 13:30:00	2021-09-08 05:30:00																																	
2021-09-08 14:00:00	2021-09-08 06:00:00							-1.698498	0.785156	1.871193	114.809448	6.126886	48.886414	72.018623	5.730358	5.743017	5.212596	84611.078125	16.541010	0.000000													50.123066	0.938723
2021-09-08 14:30:00	2021-09-08 06:30:00																																	
2021-09-08 15:00:00	2021-09-08 07:00:00							-1.456014	0.723983	1.626078	116.438263	6.463617	48.886414	72.018623	5.584105	5.715466	5.214802	84658.250000	19.408746	0.000000													42.836171	1.288505
2021-09-08 15:30:00	2021-09-08 07:30:00																																	
2021-09-08 16:00:00	2021-09-08 08:00:00							-0.529532	0.101126	0.539101	100.811707	3.074976	48.886414	72.018623	5.127573	5.621175	5.209477	84658.835938	25.595361	0.000000													23.212630	2.520060
2021-09-08 16:30:00	2021-09-08 08:30:00																																	
2021-09-08 17:00:00	2021-09-08 09:00:00							1.577987	0.787566	1.763605	243.476429	-0.384100	48.886414	72.018623	4.450638	5.454385	5.195416	84661.414062	28.755273	0.000000													15.038721	3.355439
2021-09-08 17:30:00	2021-09-08 09:30:00																																	
2021-09-08 18:00:00	2021-09-08 10:00:00							2.773658	0.071154	2.774570	268.530478	0.033502	48.886414	72.018623	4.062032	5.293602	5.180512	84655.523438	30.405389	0.000000													14.099219	3.730438
2021-09-08 18:30:00	2021-09-08 10:30:00																																	
2021-09-08 19:00:00	2021-09-08 11:00:00							3.358370	0.860755	3.466922	255.624451	0.549524	48.886414	72.018623	3.779363	5.131380	5.164023	84632.617188	31.312585	0.000435													13.899875	3.937499
2021-09-08 19:30:00	2021-09-08 11:30:00																																	
2021-09-08 20:00:00	2021-09-08 12:00:00							3.831031	1.468806	4.102949	249.023329	0.600366	48.886414	72.018623	3.648565	4.985707	5.147902	84595.070312	32.049280	0.000435													13.380968	4.130023
2021-09-08 20:30:00	2021-09-08 12:30:00																																	
2021-09-08 21:00:00	2021-09-08 13:00:00							4.674884	2.377345	5.244646	243.045044	0.749994	48.886414	72.018623	3.553329	4.847797	5.131355	84564.054688	32.441522	0.000435													13.230652	4.229745
2021-09-08 21:30:00	2021-09-08 13:30:00	2.970000	981.360000	6.930000	33.000000	10904.000000	77.000000																											
2021-09-08 22:00:00	2021-09-08 14:00:00							5.201207	2.787003	5.900842	241.815920	0.956781	48.886414	72.018623	3.500865	4.721463	5.114875	84574.812500	32.333612	0.000435													13.511732	4.190486
2021-09-08 22:30:00	2021-09-08 14:30:00																																	
2021-09-08 23:00:00	2021-09-08 15:00:00							4.505522	2.289976	5.054079	243.057596	1.500055	48.886414	72.018623	3.483829	4.608194	5.098736	84531.132812	31.277734	0.026961													14.916129	3.883328
2021-09-08 23:30:00	2021-09-08 15:30:00																																	
2021-09-09 00:00:00	2021-09-08 16:00:00							4.703542	3.564887	5.901841	232.840954	1.875635	47.720978	71.276985	3.516731	4.512630	5.083567	84516.875000	30.507074	0.026961													16.011413	3.668659
2021-09-09 00:30:00	2021-09-08 16:30:00																																	
2021-09-09 01:00:00	2021-09-08 17:00:00							4.027034	1.865028	4.437943	245.149881	2.419977	47.720978	71.276985	3.667641	4.449972	5.071179	84532.382812	29.416925	0.000000													17.721108	3.376073
2021-09-09 01:30:00	2021-09-08 17:30:00																																	
2021-09-09 02:00:00	2021-09-08 18:00:00							2.494583	0.853467	2.636542	251.112753	3.500696	47.720978	71.276985	4.130609	4.462939	5.066503	84554.507812	27.350580	0.000000													21.573190	2.854211
2021-09-09 02:30:00	2021-09-08 18:30:00																																	
2021-09-09 03:00:00	2021-09-08 19:00:00							1.347927	-0.296286	1.380106	282.396958	4.608331	47.720978	71.276985	4.765037	4.547491	5.069764	84557.929688	25.701105	0.000000													25.700125	2.453755
2021-09-09 03:30:00	2021-09-08 19:30:00																																	
2021-09-09 04:00:00	2021-09-08 20:00:00							-0.585726	-0.662374	0.884203	41.485779	5.090875	47.720978	71.276985	5.351036	4.672939	5.078257	84573.734375	24.183527	0.000000													29.097639	2.139086
2021-09-09 04:30:00	2021-09-08 20:30:00																																	
2021-09-09 05:00:00	2021-09-08 21:00:00							-1.594114	-0.615424	1.708785	68.890411	4.715479	47.720978	71.276985	5.633236	4.785110	5.086455	84591.992188	22.284601	0.000000													31.787779	1.835007
2021-09-09 05:30:00	2021-09-08 21:30:00																																	
2021-09-09 06:00:00	2021-09-08 22:00:00							-1.378178	-0.634138	1.517072	65.291534	5.290338	47.720978	71.276985	5.759683	4.884508	5.094286	84599.843750	20.585168	0.000000													36.717224	1.534187
2021-09-09 06:30:00	2021-09-08 22:30:00																																	
2021-09-09 07:00:00	2021-09-08 23:00:00							-1.116438	0.322785	1.162163	106.125671	6.144098	47.720978	71.276985	5.655210	4.944653	5.098755	84552.859375	19.376672	0.000000													41.984982	1.305085
2021-09-09 07:30:00	2021-09-08 23:30:00																																	
2021-09-09 08:00:00	2021-09-09 00:00:00							-1.411016	0.831186	1.637631	120.501022	6.619318	47.720978	71.276985	5.611344	5.000880	5.103345	84522.867188	18.625116	0.000000													45.467435	1.170555
2021-09-09 08:30:00	2021-09-09 00:30:00																																	
2021-09-09 09:00:00	2021-09-09 01:00:00							-1.454651	0.896912	1.708935	121.657242	6.986749	47.720978	71.276985	5.539853	5.043082	5.106920	84527.546875	18.132959	0.000000													48.092233	1.080360
2021-09-09 09:30:00	2021-09-09 01:30:00	0.720000	981.360000	2.070000	8.000000	10904.000000	23.000000																											
2021-09-09 10:00:00	2021-09-09 02:00:00							-1.369932	1.204650	1.824252	131.326797	7.239771	47.720978	71.276985	5.506074	5.081830	5.110497	84462.820312	17.869867	0.000000													49.750512	1.028688
2021-09-09 10:30:00	2021-09-09 02:30:00																																	
2021-09-09 11:00:00	2021-09-09 03:00:00							-1.245214	1.297737	1.798521	136.183243	7.349664	47.720978	71.276985	5.548810	5.127847	5.115208	84501.882812	17.506189	0.000000													51.288747	0.974599
2021-09-09 11:30:00	2021-09-09 03:30:00																																	
2021-09-09 12:00:00	2021-09-09 04:00:00							-1.430267	1.364529	1.976765	133.652573	7.494928	47.720978	71.276985	5.545810	5.165308	5.119395	84403.835938	17.010675	0.000000													53.450163	0.902620
2021-09-09 12:30:00	2021-09-09 04:30:00																																	
2021-09-09 13:00:00	2021-09-09 05:00:00							-1.214182	1.830931	2.196940	146.449661	7.773462	47.720978	71.276985	5.485536	5.188776	5.122390	84433.921875	16.482294	0.000000													56.335683	0.818733
2021-09-09 13:30:00	2021-09-09 05:30:00																																	
2021-09-09 14:00:00	2021-09-09 06:00:00							-1.638787	1.641866	2.319773	135.053772	7.952905	47.720978	71.276985	5.498636	5.217932	5.126203	84435.695312	16.147272	0.000000													58.259613	0.766129
2021-09-09 14:30:00	2021-09-09 06:30:00																																	
2021-09-09 15:00:00	2021-09-09 07:00:00							-1.284548	1.514437	1.985846	139.695343	8.859125	47.720978	71.276985	5.424230	5.229838	5.128393	84459.429688	18.822504	0.000000													52.327974	1.035998
2021-09-09 15:30:00	2021-09-09 07:30:00																																	
2021-09-09 16:00:00	2021-09-09 08:00:00							-0.026220	1.018894	1.019231	178.525894	3.426874	47.720978	71.276985	5.344749	5.233036	5.129733	84457.593750	25.684442	0.000000													23.673086	2.518211
2021-09-09 16:30:00	2021-09-09 08:30:00																																	
2021-09-09 17:00:00	2021-09-09 09:00:00							1.119890	2.070162	2.353662	208.411942	0.796259	47.720978	71.276985	4.769829	5.139313	5.120579	84463.257812	28.387292	0.000000													16.738591	3.218895
2021-09-09 17:30:00	2021-09-09 09:30:00																																	
2021-09-09 18:00:00	2021-09-09 10:00:00							1.926704	2.679981	3.300680	215.713287	0.971490	47.720978	71.276985	4.379045	5.035397	5.109489	84461.460938	29.563684	0.000000													15.837484	3.482667
2021-09-09 18:30:00	2021-09-09 10:30:00																																	
2021-09-09 19:00:00	2021-09-09 11:00:00							3.402340	3.502334	4.882854	224.170300	1.427545	47.720978	71.276985	4.127728	4.930765	5.097415	84437.601562	29.806909	0.000000													16.139233	3.519047
2021-09-09 19:30:00	2021-09-09 11:30:00																																	
2021-09-09 20:00:00	2021-09-09 12:00:00							3.521585	5.380785	6.430740	213.203716	1.953638	47.720978	71.276985	4.135931	4.859750	5.088080	84406.164062	30.004144	0.000000													16.571427	3.540770
2021-09-09 20:30:00	2021-09-09 12:30:00																																	
2021-09-09 21:00:00	2021-09-09 13:00:00							4.193152	5.142661	6.635472	219.192642	1.612421	47.720978	71.276985	4.237971	4.812829	5.080754	84408.585938	29.990656	0.000083													16.183462	3.554485
2021-09-09 21:30:00	2021-09-09 13:30:00	1.530000	981.450000	2.970000	17.000000	10905.000000	33.000000																											
2021-09-09 22:00:00	2021-09-09 14:00:00							3.206047	6.754653	7.476902	205.391014	1.665277	47.720978	71.276985	4.399865	4.790165	5.075673	84383.867188	29.605402	0.106442													16.608502	3.459055
2021-09-09 22:30:00	2021-09-09 14:30:00																																	
2021-09-09 23:00:00	2021-09-09 15:00:00							2.556612	7.382795	7.812934	199.100632	2.566095	47.720978	71.276985	4.678635	4.805265	5.074514	84374.117188	28.613000	0.106440													18.758064	3.182214
2021-09-09 23:30:00	2021-09-09 15:30:00																																	
2021-09-10 00:00:00	2021-09-09 16:00:00							3.370536	5.987653	6.871135	209.375790	3.159448	47.387310	71.064651	4.888106	4.831655	5.074740	84337.914062	27.927423	0.106442													20.360976	2.997602
2021-09-10 00:30:00	2021-09-09 16:30:00																																	
2021-09-10 01:00:00	2021-09-09 17:00:00							2.813606	5.241429	5.948862	208.226959	4.085138	47.387310	71.064651	5.370196	4.923798	5.082355	84338.656250	26.749994	0.000000													23.286620	2.695232
2021-09-10 01:30:00	2021-09-09 17:30:00																																	
2021-09-10 02:00:00	2021-09-09 18:00:00							2.330798	3.481939	4.190050	213.798214	5.235834	47.387310	71.064651	5.786891	5.039337	5.093335	84371.554688	24.773859	0.000000													28.373585	2.238581
2021-09-10 02:30:00	2021-09-09 18:30:00																																	
2021-09-10 03:00:00	2021-09-09 19:00:00							0.456765	2.735500	2.773372	189.479622	5.943506	47.387310	71.064651	6.359849	5.210278	5.111348	84409.460938	22.815698	0.000000													33.526536	1.846814
2021-09-10 03:30:00	2021-09-09 19:30:00																																	
2021-09-10 04:00:00	2021-09-09 20:00:00							-0.034734	1.653015	1.653380	178.796265	6.412775	47.387310	71.064651	6.948725	5.420387	5.135107	84434.429688	21.670679	0.000000													37.130490	1.629152
2021-09-10 04:30:00	2021-09-09 20:30:00																																	
2021-09-10 05:00:00	2021-09-09 21:00:00							0.308569	1.382905	1.416913	192.578438	6.682184	47.387310	71.064651	7.667329	5.688113	5.166941	84453.375000	20.922968	0.000000													39.599994	1.495058
2021-09-10 05:30:00	2021-09-09 21:30:00																																	
2021-09-10 06:00:00	2021-09-09 22:00:00							0.877276	1.725889	1.936054	206.944408	6.854303	47.387310	71.064651	30.666922	10.019631	5.641885	84460.117188	20.337427	0.000000													41.543455	1.395691
2021-09-10 06:30:00	2021-09-09 22:30:00																																	
2021-09-10 07:00:00	2021-09-09 23:00:00							-0.104420	0.937403	0.943201	173.643867	7.596460	47.387310	71.064651	21.915537	10.303452	5.715540	84409.414062	19.320245	0.001695													46.556090	1.198042
2021-09-10 07:30:00	2021-09-09 23:30:00																																	
2021-09-10 08:00:00	2021-09-10 00:00:00							-1.294725	2.088288	2.457083	148.201355	7.641595	47.387310	71.064651	24.925194	11.895188	5.933123	84339.851562	18.650201	0.002168													48.693632	1.103033
2021-09-10 08:30:00	2021-09-10 00:30:00																																	
2021-09-10 09:00:00	2021-09-10 01:00:00							0.137298	2.632062	2.635640	182.986053	7.705713	47.387310	71.064651	23.619881	12.835814	6.093536	84389.039062	18.179376	0.010142													50.371961	1.035927
2021-09-10 09:30:00	2021-09-10 01:30:00	5.040000	983.610000	2.790000	56.000000	10929.000000	31.000000																											
2021-09-10 10:00:00	2021-09-10 02:00:00							-0.803374	1.659459	1.843696	154.167542	7.687219	47.387310	71.064651	26.011322	14.241174	6.311999	84358.898438	17.778253	0.029833													51.593590	0.985258
2021-09-10 10:30:00	2021-09-10 02:30:00																																	
2021-09-10 11:00:00	2021-09-10 03:00:00							0.082533	3.145328	3.146411	181.503098	7.909448	47.387310	71.064651	35.740421	17.060453	6.695453	84406.867188	17.108881	0.109006													54.643473	0.884969
2021-09-10 11:30:00	2021-09-10 03:30:00																																	
2021-09-10 12:00:00	2021-09-10 04:00:00							1.050713	0.951473	1.417498	227.837597	8.570428	47.387310	71.064651	43.067276	20.069777	7.123373	84425.421875	16.010553	0.191796													61.289271	0.704347
2021-09-10 12:30:00	2021-09-10 04:30:00																																	
2021-09-10 13:00:00	2021-09-10 05:00:00							0.134252	1.116327	1.124371	186.857574	8.943628	47.387310	71.064651	41.941029	21.942575	7.453293	84419.773438	15.598535	0.344037													64.536050	0.628485
2021-09-10 13:30:00	2021-09-10 05:30:00																																	
2021-09-10 14:00:00	2021-09-10 06:00:00							0.366999	3.544829	3.563776	185.910828	9.387598	47.387310	71.064651	31.608604	21.882347	7.588645	84448.796875	15.073358	0.684492													68.778952	0.534947
2021-09-10 14:30:00	2021-09-10 06:30:00																																	
2021-09-10 15:00:00	2021-09-10 07:00:00							1.397445	5.628989	5.799860	193.942307	11.985406	47.387310	71.064651	24.860388	21.541941	7.691690	84545.046875	14.833063	1.843308													83.054435	0.285889
2021-09-10 15:30:00	2021-09-10 07:30:00																																	
2021-09-10 16:00:00	2021-09-10 08:00:00							2.704207	5.324649	5.971987	206.924458	12.445947	47.387310	71.064651	20.252411	21.009499	7.769564	84554.335938	15.787439	3.217177													80.521065	0.349403
2021-09-10 16:30:00	2021-09-10 08:30:00																																	
2021-09-10 17:00:00	2021-09-10 09:00:00							2.386950	5.843660	6.312360	202.218460	13.012933	47.387310	71.064651	16.153681	20.201078	7.811525	84570.726562	16.439264	4.110282													80.165299	0.370896
2021-09-10 17:30:00	2021-09-10 09:30:00																																	
2021-09-10 18:00:00	2021-09-10 10:00:00							2.686277	6.998497	7.496336	200.998619	11.653802	47.387310	71.064651	13.504659	19.357378	7.841332	84599.679688	18.202997	4.264926													65.576543	0.719616
2021-09-10 18:30:00	2021-09-10 10:30:00																																	
2021-09-10 19:00:00	2021-09-10 11:00:00							3.788567	8.327435	9.148738	204.463173	9.036920	47.387310	71.064651	11.952432	18.548738	7.866389	84575.351562	21.078302	4.331027													46.055649	1.348065
2021-09-10 19:30:00	2021-09-10 11:30:00																																	
2021-09-10 20:00:00	2021-09-10 12:00:00							3.752946	6.924088	7.875760	208.458271	8.675165	47.387310	71.064651	11.037476	17.788034	7.888481	84537.750000	21.984277	4.396463													42.519476	1.518290
2021-09-10 20:30:00	2021-09-10 12:30:00																																	
2021-09-10 21:00:00	2021-09-10 13:00:00							4.689698	7.128088	8.532461	213.341644	8.626398	47.387310	71.064651	10.237055	17.034086	7.903640	84557.234375	22.515192	4.437084													41.032339	1.608698
2021-09-10 21:30:00	2021-09-10 13:30:00	0.000000	983.610000	0.000000	0.000000	10929.000000	0.000000																											
2021-09-10 22:00:00	2021-09-10 14:00:00							4.900392	6.802653	8.383909	215.767654	8.547906	47.387310	71.064651	9.496004	16.286663	7.911976	84551.875000	22.611780	4.452668													40.576070	1.630676
2021-09-10 22:30:00	2021-09-10 14:30:00																																	
2021-09-10 23:00:00	2021-09-10 15:00:00							3.692739	5.231392	6.403420	215.217533	8.439813	47.387310	71.064651	9.123666	15.606389	7.920195	84527.421875	22.492700	4.458847													40.571804	1.619050
2021-09-10 23:30:00	2021-09-10 15:30:00																																	
2021-09-11 00:00:00	2021-09-10 16:00:00							3.375784	4.838459	5.899713	214.903412	8.405298	47.094162	70.878105	8.913850	14.983261	7.927871	84510.273438	21.954767	4.459713													41.823655	1.533907
2021-09-11 00:30:00	2021-09-10 16:30:00																																	
2021-09-11 01:00:00	2021-09-10 17:00:00							2.429680	3.975954	4.659566	211.428837	8.455469	47.094162	70.878105	8.951397	14.442111	7.938261	84556.703125	20.954279	0.000000													44.616605	1.373524
2021-09-11 01:30:00	2021-09-10 17:30:00																																	
2021-09-11 02:00:00	2021-09-10 18:00:00							1.843327	3.874891	4.290995	205.440933	8.673639	47.094162	70.878105	9.116816	13.976291	7.951422	84572.468750	19.390375	0.000000													49.877918	1.128490
2021-09-11 02:30:00	2021-09-10 18:30:00																																	
2021-09-11 03:00:00	2021-09-10 19:00:00							1.450527	3.206768	3.519572	204.338821	9.047388	47.094162	70.878105	9.470988	13.601541	7.969771	84613.554688	17.834344	0.000000													56.386335	0.890848
2021-09-11 03:30:00	2021-09-10 19:30:00																																	
2021-09-11 04:00:00	2021-09-10 20:00:00							0.276056	3.308758	3.320254	184.769264	10.225031	47.094162	70.878105	10.424451	13.400803	8.003145	84646.789062	16.743555	0.000000													65.388293	0.659859
2021-09-11 04:30:00	2021-09-10 20:30:00																																	
2021-09-11 05:00:00	2021-09-10 21:00:00							0.052319	3.004979	3.005434	180.997459	9.851221	47.094162	70.878105	11.152007	13.263475	8.041105	84666.429688	16.073175	0.000000													66.551998	0.611029
2021-09-11 05:30:00	2021-09-10 21:30:00																																	
2021-09-11 06:00:00	2021-09-10 22:00:00							0.815806	3.142638	3.246801	194.552368	9.739801	47.094162	70.878105	11.604133	13.154493	8.080424	84684.976562	15.139581	0.000000													70.128036	0.514016
2021-09-11 06:30:00	2021-09-10 22:30:00																																	
2021-09-11 07:00:00	2021-09-10 23:00:00							0.583268	2.109961	2.189095	195.452698	9.437036	47.094162	70.878105	12.024040	13.090350	8.123154	84648.539062	14.508234	0.000000													71.569573	0.469699
2021-09-11 07:30:00	2021-09-10 23:30:00																																	
2021-09-11 08:00:00	2021-09-11 00:00:00							0.280401	1.782387	1.804308	188.940384	9.401239	47.094162	70.878105	12.348481	13.052668	8.167706	84641.593750	14.006677	0.000000													73.754457	0.419744
2021-09-11 08:30:00	2021-09-11 00:30:00																																	
2021-09-11 09:00:00	2021-09-11 01:00:00							-0.617075	2.219808	2.303981	164.464836	9.217340	47.094162	70.878105	12.517035	13.019529	8.211947	84677.843750	13.744196	0.000000													74.098818	0.407234
2021-09-11 09:30:00	2021-09-11 01:30:00	0.000000	983.610000	0.000000	0.000000	10929.000000	0.000000																											
2021-09-11 10:00:00	2021-09-11 02:00:00							-0.668244	2.164038	2.264864	162.839577	9.026514	47.094162	70.878105	12.619267	12.992624	8.256106	84633.500000	13.502771	0.000000													74.309219	0.397628
2021-09-11 10:30:00	2021-09-11 02:30:00																																	
2021-09-11 11:00:00	2021-09-11 03:00:00							-1.133734	2.166769	2.445453	152.379776	8.946100	47.094162	70.878105	12.865069	13.003302	8.303647	84659.320312	13.225336	0.000000													75.256133	0.376105
2021-09-11 11:30:00	2021-09-11 03:30:00																																	
2021-09-11 12:00:00	2021-09-11 04:00:00							-1.162101	2.523955	2.778637	155.277306	8.904840	47.094162	70.878105	13.133695	13.039326	8.353577	84625.992188	12.844171	0.000000													76.940688	0.341871
2021-09-11 12:30:00	2021-09-11 04:30:00																																	
2021-09-11 13:00:00	2021-09-11 05:00:00							-0.929910	2.439738	2.610949	159.135582	8.823572	47.094162	70.878105	13.489099	13.112019	8.407345	84641.851562	12.615259	0.000000													77.675900	0.326041
2021-09-11 13:30:00	2021-09-11 05:30:00																																	
2021-09-11 14:00:00	2021-09-11 06:00:00							-1.130368	1.770703	2.100743	147.446960	8.830927	47.094162	70.878105	13.853642	13.211883	8.464248	84654.453125	12.498529	0.000000													78.312358	0.314328
2021-09-11 14:30:00	2021-09-11 06:30:00																																	
2021-09-11 15:00:00	2021-09-11 07:00:00							-1.192269	2.232081	2.530552	151.891037	10.222589	47.094162	70.878105	13.416348	13.190860	8.508458	84700.546875	14.942377	0.000000													73.359459	0.452631
2021-09-11 15:30:00	2021-09-11 07:30:00																																	
2021-09-11 16:00:00	2021-09-11 08:00:00							-0.468597	4.205882	4.231905	173.642632	8.410822	47.094162	70.878105	11.843583	12.927237	8.525715	84702.375000	19.545007	0.000000													48.528221	1.170071
2021-09-11 16:30:00	2021-09-11 08:30:00																																	
2021-09-11 17:00:00	2021-09-11 09:00:00							0.853081	5.634630	5.698843	188.609184	7.649103	47.094162	70.878105	9.972415	12.491547	8.521557	84725.554688	21.532831	0.000078													40.761557	1.522177
2021-09-11 17:30:00	2021-09-11 09:30:00																																	
2021-09-11 18:00:00	2021-09-11 10:00:00							2.339889	5.624609	6.091905	202.587761	7.322931	47.094162	70.878105	8.526905	12.003122	8.507454	84736.570312	22.720453	0.000079													37.081348	1.737992
2021-09-11 18:30:00	2021-09-11 10:30:00																																	
2021-09-11 19:00:00	2021-09-11 11:00:00							3.161393	5.330804	6.197731	210.669743	7.479822	47.094162	70.878105	7.607914	11.523364	8.489645	84712.718750	23.766718	0.000079													35.187378	1.907041
2021-09-11 19:30:00	2021-09-11 11:30:00																																	
2021-09-11 20:00:00	2021-09-11 12:00:00							4.213988	4.593435	6.233565	222.533073	7.245935	47.094162	70.878105	7.029666	11.065477	8.469686	84693.085938	24.491052	0.000079													33.156594	2.054101
2021-09-11 20:30:00	2021-09-11 12:30:00																																	
2021-09-11 21:00:00	2021-09-11 13:00:00							3.876207	4.197134	5.713223	222.723614	7.077203	47.094162	70.878105	6.706463	10.642777	8.449253	84680.148438	24.933588	0.000079													31.920647	2.148086
2021-09-11 21:30:00	2021-09-11 13:30:00	0.000000	983.610000	0.000000	0.000000	10929.000000	0.000000																											
2021-09-11 22:00:00	2021-09-11 14:00:00							3.752315	4.267152	5.682293	221.326748	7.130914	47.094162	70.878105	6.494368	10.249121	8.428034	84674.437500	24.815118	0.000079													32.265594	2.122159
2021-09-11 22:30:00	2021-09-11 14:30:00																																	
2021-09-11 23:00:00	2021-09-11 15:00:00							3.833198	4.429500	5.857805	220.872242	7.278741	47.094162	70.878105	6.465763	9.904986	8.408539	84638.960938	24.415216	0.000079													33.382291	2.037900
2021-09-11 23:30:00	2021-09-11 15:30:00																																	
2021-09-12 00:00:00	2021-09-11 16:00:00							4.409531	3.414757	5.577143	232.245667	7.331476	46.495728	70.497276	6.637791	9.625565	8.392882	84627.976562	23.762720	0.000079													34.840316	1.916792
2021-09-12 00:30:00	2021-09-11 16:30:00																																	
2021-09-12 01:00:00	2021-09-11 17:00:00							3.832757	3.318355	5.069665	229.114376	7.448480	46.495728	70.497276	6.882576	9.400034	8.380490	84624.601562	22.529321	0.000000													37.837541	1.697311
2021-09-12 01:30:00	2021-09-11 17:30:00																																	
2021-09-12 02:00:00	2021-09-11 18:00:00							2.094496	1.526053	2.591477	233.922867	7.919000	46.495728	70.497276	7.503029	9.284795	8.377975	84653.156250	20.802057	0.000000													43.422737	1.390062
2021-09-12 02:30:00	2021-09-11 18:30:00																																	
2021-09-12 03:00:00	2021-09-11 19:00:00							0.521145	-0.143504	0.540541	285.395563	10.659113	46.495728	70.497276	8.386036	9.283379	8.386701	84655.437500	18.992578	0.000000													58.426395	0.913113
2021-09-12 03:30:00	2021-09-11 19:30:00																																	
2021-09-12 04:00:00	2021-09-11 20:00:00							-0.497589	-0.335172	0.599946	56.036163	10.377222	46.495728	70.497276	9.417020	9.388524	8.406886	84660.210938	17.888177	0.000000													61.446035	0.790172
2021-09-12 04:30:00	2021-09-11 20:30:00																																	
2021-09-12 05:00:00	2021-09-11 21:00:00							-1.701151	0.672551	1.829273	111.571426	9.145074	46.495728	70.497276	9.906820	9.479536	8.426371	84666.554688	17.092096	0.000000													59.482845	0.789707
2021-09-12 05:30:00	2021-09-11 21:30:00																																	
2021-09-12 06:00:00	2021-09-11 22:00:00							-1.478082	0.977424	1.772028	123.475830	9.175378	46.495728	70.497276	10.191049	9.569430	8.446435	84659.781250	15.670770	0.000000													65.251251	0.618667
2021-09-12 06:30:00	2021-09-11 22:30:00																																	
2021-09-12 07:00:00	2021-09-11 23:00:00							-2.130960	0.747535	2.258273	109.330734	9.271509	46.495728	70.497276	10.382155	9.660055	8.467262	84635.601562	15.089716	0.000000													68.171313	0.545932
2021-09-12 07:30:00	2021-09-11 23:30:00																																	
2021-09-12 08:00:00	2021-09-12 00:00:00							-2.230515	0.398088	2.265761	100.119247	9.315302	46.495728	70.497276	10.524323	9.750915	8.488798	84605.468750	14.567804	0.000000													70.712473	0.485725
2021-09-12 08:30:00	2021-09-12 00:30:00																																	
2021-09-12 09:00:00	2021-09-12 01:00:00							-2.228220	0.361991	2.257433	99.227524	9.132990	46.495728	70.497276	10.598241	9.834083	8.510178	84612.218750	14.265375	0.000000													71.228223	0.467928
2021-09-12 09:30:00	2021-09-12 01:30:00	0.630000	983.700000	0.360000	7.000000	10930.000000	4.000000																											
2021-09-12 10:00:00	2021-09-12 02:00:00							-2.843953	0.915528	2.987685	107.844467	9.024896	46.495728	70.497276	10.641420	9.910865	8.531470	84563.406250	13.820856	0.000000													72.779061	0.430122
2021-09-12 10:30:00	2021-09-12 02:30:00																																	
2021-09-12 11:00:00	2021-09-12 03:00:00							-2.012948	1.412843	2.459285	125.064163	8.985284	46.495728	70.497276	10.693731	9.986263	8.553157	84572.960938	13.433405	0.000000													74.438291	0.393846
2021-09-12 11:30:00	2021-09-12 03:30:00																																	
2021-09-12 12:00:00	2021-09-12 04:00:00							-1.983655	1.818961	2.691376	132.520035	8.969110	46.495728	70.497276	10.564455	10.026789	8.571588	84535.898438	13.006219	0.000000													76.460353	0.352713
2021-09-12 12:30:00	2021-09-12 04:30:00																																	
2021-09-12 13:00:00	2021-09-12 05:00:00							-1.659834	1.433358	2.193072	130.812424	8.937006	46.495728	70.497276	10.572819	10.076838	8.591265	84539.195312	12.619257	0.000000													78.253478	0.317689
